,index,y
7211,2534,9
7212,1532,8
7213,8689,6
7214,858,7
7215,170,9
7216,1996,3
7217,3288,9
7218,3455,6
7219,6190,4
7220,1038,2
7221,1889,9
7222,5607,6
7223,9767,2
7224,7052,1
7225,7311,1
7226,7216,2
7227,4226,0
7228,7345,6
7229,914,0
7230,1531,7
7231,6109,2
7232,6090,1
7233,1318,5
7234,5675,7
7235,4034,2
7236,4890,1
7237,5983,4
7238,3190,3
7239,8224,3
7240,6155,8
7241,6734,8
7242,2311,7
7243,5349,3
7244,1103,0
7245,7182,0
7246,9572,8
7247,3001,1
7248,9112,4
7249,3785,6
7250,4278,1
7251,7365,4
7252,8356,1
7253,6319,7
7254,9236,9
7255,8695,4
7256,7567,7
7257,8983,3
7258,182,2
7259,6257,5
7260,1054,1
7261,410,7
7262,8671,4
7263,7115,0
7264,458,4
7265,9839,3
7266,5123,7
7267,8754,3
7268,9863,6
7269,1315,4
7270,3458,5
7271,2714,9
7272,1810,1
7273,603,2
7274,94,4
7275,311,6
7276,3473,2
7277,8258,3
7278,7747,3
7279,6367,4
7280,8940,6
7281,7924,3
7282,5648,8
7283,8638,0
7284,2172,5
7285,6239,6
7286,6715,2
7287,9819,3
7288,8400,0
7289,7535,1
7290,9626,1
7291,5276,9
7292,2138,6
7293,1883,3
7294,8557,3
7295,8663,1
7296,52,0
7297,7652,0
7298,5073,8
7299,5932,4
7300,1026,0
7301,4120,4
7302,4016,6
7303,8661,2
7304,6662,6
7305,5934,3
7306,4753,2
7307,8642,3
7308,7779,5
7309,3912,8
7310,3314,9
7311,3963,1
7312,1432,9
7313,4821,4
7314,561,7
7315,3740,0
7316,6745,7
7317,2154,5
7318,8812,0
7319,6618,0
7320,7991,9
7321,6267,9
7322,2713,8
7323,327,5
7324,1328,5
7325,8538,7
7326,7819,1
7327,2461,0
7328,7153,7
7329,8647,4
7330,3328,2
7331,2931,9
7332,6323,2
7333,8314,6
7334,613,8
7335,7835,0
7336,7527,6
7337,9490,8
7338,3700,3
7339,6895,2
7340,6513,5
7341,4110,2
7342,9961,3
7343,3004,4
7344,9899,7
7345,2245,8
7346,55,8
7347,4430,1
7348,2250,7
7349,7518,3
7350,5192,9
7351,4323,5
7352,6318,7
7353,1955,2
7354,2784,1
7355,4136,2
7356,3265,8
7357,2786,4
7358,9396,5
7359,1825,2
7360,6725,8
7361,4591,0
7362,4797,5
7363,6929,5
7364,8345,9
7365,2666,6
7366,6523,6
7367,8295,3
7368,1435,1
7369,2579,8
7370,8604,6
7371,3420,5
7372,6681,9
7373,5927,6
7374,9873,2
7375,5286,6
7376,1488,8
7377,8077,3
7378,7258,5
7379,784,7
7380,1551,4
7381,860,4
7382,4953,0
7383,7041,4
7384,2111,9
7385,9910,4
7386,2189,2
7387,577,9
7388,5988,9
7389,2056,5
7390,6051,4
7391,1936,3
7392,8041,8
7393,6387,2
7394,5725,5
7395,7920,9
7396,3149,1
7397,6254,4
7398,1840,8
7399,7739,9
7400,7152,6
7401,4341,1
7402,2991,3
7403,3166,9
7404,5495,4
7405,3978,2
7406,2242,2
7407,3988,1
7408,4598,1
7409,3511,0
7410,7665,9
7411,5075,6
7412,925,5
7413,9568,8
7414,9540,5
7415,2203,6
7416,8499,9
7417,2974,9
7418,9148,3
7419,5631,6
7420,6873,3
7421,7137,5
7422,6542,9
7423,8118,4
7424,4645,4
7425,2848,6
7426,7359,1
7427,3707,6
7428,5035,5
7429,8422,2
7430,5557,4
7431,7542,8
7432,2212,2
7433,2801,5
7434,2833,0
7435,9280,9
7436,1062,6
7437,9105,8
7438,3581,4
7439,6138,3
7440,400,9
7441,1989,6
7442,9209,9
7443,2709,6
7444,5336,3
7445,9665,3
7446,6229,6
7447,6238,8
7448,1689,9
7449,7187,7
7450,5498,9
7451,6855,4
7452,4959,7
7453,3311,7
7454,7812,2
7455,1942,2
7456,2802,6
7457,7594,0
7458,6780,7
7459,1570,4
7460,1613,8
7461,6437,0
7462,2491,9
7463,841,0
7464,9940,4
7465,6877,0
7466,1130,7
7467,3252,4
7468,321,5
7469,6092,5
7470,5402,4
7471,2288,5
7472,1345,4
7473,9529,9
7474,8877,9
7475,5678,1
7476,272,6
7477,8780,4
7478,4370,8
7479,9698,7
7480,4186,7
7481,7290,6
7482,8428,5
7483,2221,2
7484,8555,5
7485,6975,8
7486,5090,1
7487,9413,0
7488,8698,6
7489,6904,5
7490,2386,4
7491,3522,2
7492,8138,1
7493,8149,9
7494,5413,3
7495,5251,5
7496,4000,8
7497,4209,4
7498,9460,3
7499,193,1
7500,4696,5
7501,8139,1
7502,2972,3
7503,6005,4
7504,9175,8
7505,9657,5
7506,3686,8
7507,9093,3
7508,4717,4
7509,4076,7
7510,2519,4
7511,5886,2
7512,3339,9
7513,2675,2
7514,7324,1
7515,7863,0
7516,8424,5
7517,8998,9
7518,1362,5
7519,1932,0
7520,1408,1
7521,7940,2
7522,1715,3
7523,5415,4
7524,8814,9
7525,1986,4
7526,939,8
7527,861,6
7528,5375,1
7529,2598,3
7530,2321,2
7531,5262,4
7532,1338,6
7533,3188,4
7534,2060,5
7535,9701,4
7536,3315,3
7537,4444,8
7538,4974,7
7539,7121,9
7540,2274,1
7541,3247,3
7542,1451,2
7543,8890,8
7544,3607,3
7545,3735,5
7546,3737,2
7547,772,6
7548,7195,7
7549,1638,4
7550,8455,1
7551,2986,1
7552,7120,7
7553,8582,6
7554,4087,5
7555,4362,4
7556,608,3
7557,2916,1
7558,5214,1
7559,5873,4
7560,845,3
7561,3550,0
7562,1397,0
7563,6857,2
7564,7896,4
7565,1691,8
7566,4666,0
7567,6903,9
7568,1079,6
7569,92,8
7570,1354,1
7571,9287,9
7572,3029,1
7573,9889,8
7574,100,4
7575,4932,9
7576,493,1
7577,3191,0
7578,6638,1
7579,7133,1
7580,3527,1
7581,1020,1
7582,8980,9
7583,3768,1
7584,4658,1
7585,2804,3
7586,7776,5
7587,9743,9
7588,2489,3
7589,8734,2
7590,4338,9
7591,8828,0
7592,412,3
7593,7724,8
7594,4568,8
7595,8751,1
7596,6079,3
7597,8686,9
7598,9153,2
7599,2094,5
7600,5617,5
7601,8573,6
7602,8872,8
7603,3927,0
7604,3405,7
7605,3,0
7606,9714,1
7607,9554,7
7608,4925,5
7609,4267,7
7610,2773,1
7611,3590,7
7612,6613,8
7613,8943,7
7614,9191,3
7615,5064,5
7616,5250,7
7617,6744,3
7618,1029,6
7619,9140,7
7620,9817,9
7621,1757,6
7622,6969,2
7623,1122,8
7624,6439,3
7625,1537,4
7626,3641,8
7627,3567,6
7628,3133,9
7629,5652,0
7630,4337,1
7631,2896,8
7632,481,6
7633,9243,3
7634,9022,3
7635,9556,6
7636,5827,0
7637,4269,0
7638,5527,7
7639,7371,6
7640,3208,9
7641,921,9
7642,1704,3
7643,8516,8
7644,8263,5
7645,4508,9
7646,4693,4
7647,2258,1
7648,2658,7
7649,3107,5
7650,6253,5
7651,4081,0
7652,3103,6
7653,8337,3
7654,895,1
7655,70,2
7656,1145,4
7657,471,7
7658,8333,1
7659,9188,5
7660,8808,6
7661,2249,0
7662,2486,7
7663,4432,7
7664,6075,3
7665,4138,4
7666,7043,6
7667,8961,0
7668,9031,0
7669,1520,7
7670,8556,4
7671,83,7
7672,1649,5
7673,5913,7
7674,6424,8
7675,1654,9
7676,1552,3
7677,8797,9
7678,3729,8
7679,3613,5
7680,6817,1
7681,478,5
7682,78,3
7683,6856,6
7684,5857,0
7685,7635,9
7686,2208,4
7687,8284,2
7688,9363,5
7689,1696,4
7690,651,9
7691,3591,6
7692,1916,9
7693,2563,2
7694,9305,5
7695,968,1
7696,148,5
7697,3459,9
7698,4240,7
7699,8031,0
7700,4007,6
7701,3110,7
7702,7188,4
7703,1845,7
7704,6035,5
7705,5101,5
7706,4574,3
7707,8440,5
7708,981,9
7709,1846,2
7710,9009,2
7711,6206,5
7712,28,9
7713,387,2
7714,6661,4
7715,7515,8
7716,3031,7
7717,5535,3
7718,2944,9
7719,4033,6
7720,8988,2
7721,7736,3
7722,8282,1
7723,5680,2
7724,5323,1
7725,5026,4
7726,8764,1
7727,3409,9
7728,9921,0
7729,3214,6
7730,8718,7
7731,2174,9
7732,7775,2
7733,1133,4
7734,6838,1
7735,6004,7
7736,1139,8
7737,1770,7
7738,8211,5
7739,7355,7
7740,8141,3
7741,5924,4
7742,1298,9
7743,7967,9
7744,9521,2
7745,4119,6
7746,2888,7
7747,4745,7
7748,5051,1
7749,2440,7
7750,4289,7
7751,1498,5
7752,7585,6
7753,7980,3
7754,919,0
7755,6612,7
7756,5977,6
7757,2197,6
7758,6601,0
7759,4397,8
7760,9693,6
7761,8394,7
7762,1409,0
7763,7636,5
7764,6565,9
7765,1652,0
7766,4065,4
7767,5939,9
7768,8524,6
7769,842,7
7770,8040,2
7771,1429,6
7772,7199,1
7773,8580,3
7774,6633,0
7775,4169,3
7776,6693,6
7777,4112,4
7778,428,0
7779,7502,8
7780,1888,2
7781,8974,2
7782,3138,8
7783,1618,7
7784,2039,8
7785,8402,0
7786,650,3
7787,3290,5
7788,8945,1
7789,3448,6
7790,9001,1
7791,1377,3
7792,9710,7
7793,3422,2
7794,4715,9
7795,6622,4
7796,6926,7
7797,8899,4
7798,8413,9
7799,207,5
7800,5095,8
7801,4050,3
7802,1834,9
7803,8148,9
7804,9772,0
7805,7890,6
7806,682,4
7807,4377,4
7808,8213,6
7809,7063,1
7810,1856,8
7811,5968,0
7812,4471,5
7813,2954,9
7814,2118,8
7815,1619,4
7816,2256,4
7817,6247,0
7818,3800,9
7819,2070,2
7820,4964,5
7821,5425,6
7822,1864,7
7823,4094,3
7824,1504,1
7825,8032,1
7826,9231,7
7827,3508,3
7828,4386,6
7829,4100,7
7830,6194,1
7831,1366,8
7832,205,3
7833,8068,9
7834,3818,9
7835,5744,2
7836,9718,9
7837,8179,4
7838,7753,9
7839,893,6
7840,4030,1
7841,569,2
7842,8906,4
7843,4847,4
7844,3342,0
7845,8623,1
7846,1260,1
7847,9138,5
7848,8475,9
7849,7975,2
7850,9011,2
7851,7927,7
7852,7179,9
7853,6839,8
7854,638,0
7855,4610,6
7856,1597,3
7857,7855,2
7858,5008,4
7859,9919,4
7860,3987,1
7861,8357,0
7862,7281,7
7863,3617,3
7864,9565,0
7865,5422,1
7866,9311,5
7867,8078,7
7868,5753,2
7869,188,4
7870,8644,8
7871,368,8
7872,2132,2
7873,1135,6
7874,8984,6
7875,3758,2
7876,6307,4
7877,9261,5
7878,3781,2
7879,7318,4
7880,2326,7
7881,1816,7
7882,3803,8
7883,3205,8
7884,9648,3
7885,4130,6
7886,590,6
7887,421,5
7888,4442,3
7889,9218,3
7890,5640,2
7891,9760,9
7892,7522,9
7893,9894,1
7894,2580,6
7895,6240,2
7896,2551,2
7897,9874,2
7898,5279,0
7899,9775,9
7900,6959,5
7901,397,3
7902,6978,4
7903,890,4
7904,5180,9
7905,154,0
7906,3354,3
7907,6302,0
7908,3752,3
7909,5804,0
7910,7935,7
7911,5438,7
7912,1292,4
7913,7925,0
7914,9341,2
7915,6821,0
7916,1998,8
7917,4947,5
7918,8027,4
7919,6472,1
7920,8242,5
7921,5722,0
7922,4,6
7923,4097,3
7924,5875,1
7925,2957,8
7926,4275,5
7927,3316,7
7928,5020,8
7929,7230,2
7930,8053,1
7931,5698,7
7932,9881,9
7933,8085,2
7934,9079,1
7935,1933,3
7936,8993,0
7937,9157,3
7938,1148,2
7939,7664,2
7940,8365,6
7941,277,3
7942,4501,5
7943,1413,1
7944,3833,9
7945,8168,6
7946,6656,6
7947,9117,9
7948,3815,2
7949,2339,2
7950,9650,8
7951,760,3
7952,7701,0
7953,1013,1
7954,4589,3
7955,9254,7
7956,9984,7
7957,1065,3
7958,7883,9
7959,301,6
7960,1682,7
7961,9139,4
7962,8804,6
7963,5503,8
7964,602,0
7965,439,1
7966,4544,7
7967,6368,7
7968,3408,2
7969,7969,6
7970,1741,4
7971,9012,8
7972,6426,1
7973,5697,1
7974,4493,4
7975,7090,2
7976,7565,1
7977,2790,8
7978,4231,2
7979,4564,4
7980,7704,1
7981,5574,7
7982,5039,6
7983,4339,7
7984,2941,8
7985,4376,7
7986,3537,8
7987,9766,0
7988,2205,5
7989,4055,1
7990,9463,9
7991,3475,0
7992,6301,1
7993,8083,9
7994,3670,9
7995,4798,4
7996,7813,3
7997,2650,5
7998,856,7
7999,2034,3
8000,1416,3
8001,5737,9
8002,4833,2
8003,5711,6
8004,5301,7
8005,3554,1
8006,117,4
8007,9972,4
8008,1769,1
8009,8408,6
8010,5834,5
8011,6305,6
8012,7382,9
8013,8782,5
8014,2147,7
8015,8560,7
8016,7227,7
8017,3253,9
8018,9106,6
8019,5754,3
8020,9424,2
8021,806,8
8022,8054,9
8023,1349,8
8024,9273,0
8025,3769,9
8026,863,3
8027,2092,1
8028,7794,5
8029,7789,3
8030,8820,2
8031,2390,1
8032,5993,8
8033,9629,1
8034,3474,2
8035,2743,9
8036,8852,7
8037,8220,6
8038,8132,8
8039,9942,7
8040,1425,4
8041,8271,3
8042,4394,5
8043,4156,3
8044,4127,6
8045,4867,9
8046,6336,4
8047,6983,9
8048,4504,0
8049,5360,9
8050,1585,7
8051,6737,8
8052,5297,6
8053,6778,2
8054,2964,0
8055,9621,6
8056,6209,7
8057,9522,3
8058,9430,6
8059,8791,6
8060,917,8
8061,7499,9
8062,7881,3
8063,4887,5
8064,9421,1
8065,3595,2
8066,2965,7
8067,8585,9
8068,3258,0
8069,7166,1
8070,2686,7
8071,9113,1
8072,9025,5
8073,2669,6
8074,1666,6
8075,5083,9
8076,5519,6
8077,1576,7
8078,417,7
8079,5832,9
8080,1383,8
8081,2767,5
8082,3142,5
8083,7959,5
8084,9077,2
8085,4780,0
8086,621,7
8087,6113,2
8088,5385,2
8089,4787,8
8090,6897,9
8091,6416,7
8092,9740,3
8093,7134,4
8094,7505,7
8095,9215,5
8096,4724,5
8097,6441,5
8098,9115,8
8099,3289,8
8100,7483,1
8101,9841,0
8102,6761,5
8103,5464,7
8104,6963,9
8105,5531,8
8106,6911,6
8107,6620,7
8108,2315,2
8109,3150,1
8110,142,6
8111,2251,6
8112,3571,5
8113,4026,9
8114,2324,0
8115,4678,9
8116,5705,2
8117,5891,0
8118,8722,7
8119,2817,9
8120,1417,9
8121,7623,1
8122,5022,2
8123,5205,8
8124,9976,5
8125,6200,3
8126,782,7
8127,9941,1
8128,6896,6
8129,5715,6
8130,9930,8
8131,9979,3
8132,6936,9
8133,8843,8
8134,9062,9
8135,1887,3
8136,2683,5
8137,3049,3
8138,6024,2
8139,1137,0
8140,7733,0
8141,7867,4
8142,8621,1
8143,7321,2
8144,7591,6
8145,5956,4
8146,7221,3
8147,1523,4
8148,7957,4
8149,2139,8
8150,5615,5
8151,9808,1
8152,7834,5
8153,8731,9
8154,5788,0
8155,5670,4
8156,4494,8
8157,4663,1
8158,6279,1
8159,3454,2
8160,4702,6
8161,6422,4
8162,2963,3
8163,5669,0
8164,3439,4
8165,9677,6
8166,366,1
8167,2719,4
8168,6394,0
8169,7393,5
8170,2183,4
8171,5190,0
8172,5933,4
8173,9447,4
8174,2793,9
8175,5006,7
8176,5230,8
8177,7596,3
8178,326,7
8179,7695,8
8180,6630,7
8181,7693,7
8182,6207,9
8183,745,7
8184,9051,8
8185,2409,4
8186,1034,6
8187,2981,4
8188,2273,5
8189,3324,3
8190,5209,7
8191,2853,9
8192,7750,3
8193,6436,0
8194,440,1
8195,9407,6
8196,5870,7
8197,2553,8
8198,667,0
8199,7247,8
8200,816,9
8201,7874,6
8202,2826,4
8203,3260,7
8204,9176,8
8205,9809,3
8206,5049,7
8207,4826,3
8208,9806,8
8209,2371,4
8210,1713,8
8211,4940,6
8212,6015,0
8213,3008,8
8214,8488,9
8215,4335,9
8216,7387,1
8217,6721,7
8218,2772,6
8219,2946,9
8220,9855,7
8221,7714,3
8222,6623,0
8223,8371,2
8224,3244,7
8225,7289,0
8226,560,0
8227,1403,6
8228,8746,3
8229,5841,6
8230,3585,8
8231,7177,2
8232,5358,1
8233,8862,0
8234,7731,1
8235,9512,0
8236,2649,6
8237,2630,2
8238,3118,6
8239,8187,5
8240,7392,8
8241,6271,6
8242,572,1
8243,1859,2
8244,9155,5
8245,4515,0
8246,6282,6
8247,5630,3
8248,9964,2
8249,1439,9
8250,7312,2
8251,431,5
8252,5007,3
8253,4739,6
8254,219,2
8255,6475,2
8256,4204,2
8257,5076,5
8258,2648,4
8259,971,4
8260,7615,5
8261,5874,3
8262,6537,5
8263,546,1
8264,6793,3
8265,4384,6
8266,5300,9
8267,9346,7
8268,7619,5
8269,4472,4
8270,8611,7
8271,162,6
8272,1678,2
8273,8933,6
8274,4526,3
8275,5420,6
8276,5235,1
8277,7455,1
8278,3105,1
8279,251,3
8280,4363,9
8281,226,6
8282,2651,5
8283,2751,2
8284,5756,4
8285,3323,5
8286,7928,2
8287,3813,8
8288,4789,9
8289,1297,2
8290,6584,5
8291,1831,9
8292,5061,1
8293,8867,8
8294,7249,9
8295,8384,2
8296,5624,1
8297,8421,2
8298,9404,3
8299,2004,7
8300,9713,8
8301,3969,2
8302,2837,8
8303,4459,8
8304,4049,4
8305,392,6
8306,6998,8
8307,7423,6
8308,7887,5
8309,7880,0
8310,7025,6
8311,6232,2
8312,4776,3
8313,1714,0
8314,4388,2
8315,4102,0
8316,7611,7
8317,7791,6
8318,961,1
8319,7495,7
8320,6304,0
8321,3181,9
8322,6280,8
8323,3705,8
8324,5708,2
8325,7015,3
8326,8789,5
8327,3937,8
8328,8171,6
8329,9761,5
8330,8039,1
8331,8269,8
8332,5889,6
8333,1934,7
8334,3976,1
8335,1033,3
8336,5278,0
8337,5985,4
8338,3790,4
8339,6235,6
8340,9226,3
8341,5050,3
8342,5290,3
8343,9372,7
8344,1764,5
8345,6391,9
8346,2150,9
8347,2583,7
8348,8786,3
8349,2155,9
8350,2846,6
8351,2021,8
8352,6502,6
8353,6836,4
8354,4387,0
8355,1107,7
8356,7682,8
8357,4523,4
8358,5440,9
8359,1634,6
8360,1374,2
8361,1003,4
8362,622,1
8363,399,3
8364,6493,1
8365,6699,2
8366,74,0
8367,8355,9
8368,1522,4
8369,600,8
8370,8618,5
8371,9195,6
8372,5401,2
8373,9658,9
8374,165,4
8375,289,9
8376,6401,4
8377,3347,9
8378,6956,6
8379,752,9
8380,4874,9
8381,3369,5
8382,6824,0
8383,9506,4
8384,9320,9
8385,3155,8
8386,1074,3
8387,4587,5
8388,2066,2
8389,4768,9
8390,8320,7
8391,8615,9
8392,5229,5
8393,1790,7
8394,7456,7
8395,8649,2
8396,3625,8
8397,5656,3
8398,8784,4
8399,1808,9
8400,7259,4
8401,8432,5
8402,9920,6
8403,5053,7
8404,1208,3
8405,9289,5
8406,9579,2
8407,907,6
8408,4424,1
8409,2688,5
8410,5066,4
8411,8162,9
8412,4449,9
8413,8030,2
8414,5048,1
8415,4880,0
8416,2925,4
8417,7302,6
8418,9235,0
8419,3249,3
8420,8810,2
8421,7279,5
8422,8589,5
8423,9584,3
8424,643,7
8425,7461,9
8426,7503,8
8427,7760,2
8428,6026,3
8429,6535,5
8430,411,9
8431,7911,2
8432,1812,5
8433,7223,7
8434,5222,5
8435,2378,1
8436,7217,8
8437,2734,7
8438,8420,3
8439,6272,2
8440,331,9
8441,6413,6
8442,3033,1
8443,9268,7
8444,7077,0
8445,6610,8
8446,404,8
8447,1423,4
8448,8970,0
8449,9392,0
8450,738,1
8451,6400,0
8452,794,7
8453,6659,1
8454,7313,3
8455,5031,4
8456,7405,7
8457,2536,5
8458,4135,1
8459,6492,1
8460,6553,3
8461,9321,4
8462,3853,9
8463,2596,9
8464,944,0
8465,2567,4
8466,3864,3
8467,8010,2
8468,6815,0
8469,9880,7
8470,8317,5
8471,6224,5
8472,7434,0
8473,2241,0
8474,7158,7
8475,1200,8
8476,8962,5
8477,5096,7
8478,1271,8
8479,2175,3
8480,4860,5
8481,2280,4
8482,3570,3
8483,1075,8
8484,5748,8
8485,9120,3
8486,5453,2
8487,8114,3
8488,5479,2
8489,7095,4
8490,8429,4
8491,7613,9
8492,5828,5
8493,8836,4
8494,6145,2
8495,7821,2
8496,9821,4
8497,1962,6
8498,9640,5
8499,1241,0
8500,5488,9
8501,6289,9
8502,4025,1
8503,2747,3
8504,946,0
8505,1548,5
8506,562,6
8507,9269,5
8508,665,8
8509,2819,1
8510,7415,3
8511,1765,4
8512,6557,9
8513,1486,7
8514,2492,8
8515,216,7
8516,671,3
8517,3997,2
8518,5784,6
8519,507,9
8520,2182,4
8521,2300,3
8522,2497,9
8523,4560,1
8524,7561,2
8525,3848,8
8526,9129,4
8527,6347,0
8528,6973,3
8529,7403,4
8530,7379,7
8531,7929,0
8532,5197,8
8533,8958,6
8534,1030,3
8535,5459,5
8536,8409,8
8537,7517,2
8538,4488,4
8539,5189,0
8540,6749,9
8541,903,5
8542,12,5
8543,9943,7
8544,662,7
8545,1737,6
8546,1443,4
8547,1248,2
8548,8492,0
8549,2987,1
8550,7742,0
8551,6544,0
8552,6753,4
8553,5609,5
8554,9246,3
8555,8404,2
8556,529,6
8557,9470,9
8558,9676,3
8559,9950,3
8560,7023,2
8561,3719,5
8562,454,9
8563,6171,4
8564,4604,4
8565,1270,1
8566,166,8
8567,6902,4
8568,8592,0
8569,210,7
8570,8680,3
8571,8062,2
8572,5547,2
8573,3375,4
8574,9669,8
8575,1594,3
8576,586,3
8577,8650,2
8578,3580,4
8579,731,2
8580,3773,2
8581,6105,0
8582,2565,3
8583,6651,6
8584,5801,9
8585,9925,4
8586,8028,1
8587,5887,1
8588,8426,9
8589,1500,1
8590,1078,0
8591,7072,8
8592,9542,1
8593,4328,0
8594,9141,3
8595,1385,5
8596,9849,0
8597,2226,2
8598,6011,7
8599,5021,0
8600,5959,4
8601,1446,0
8602,4264,2
8603,8570,6
8604,545,9
8605,1564,1
8606,9347,8
8607,9462,2
8608,9082,2
8609,5622,1
8610,7192,7
8611,5273,7
8612,5387,3
8613,7683,0
8614,1516,4
8615,3227,2
8616,8758,9
8617,2164,1
8618,8293,0
8619,3334,5
8620,2877,0
8621,4380,9
8622,8316,5
8623,2501,4
8624,4855,1
8625,250,5
8626,7777,6
8627,6114,9
8628,7550,4
8629,6002,2
8630,995,3
8631,4865,8
8632,6423,5
8633,8942,6
8634,2437,8
8635,4270,0
8636,7150,3
8637,4274,1
8638,7869,0
8639,281,0
8640,666,9
8641,8917,0
8642,5502,6
8643,5354,0
8644,7993,2
8645,9178,1
8646,9532,8
8647,9707,5
8648,7097,7
8649,1097,5
8650,9044,2
8651,3499,0
8652,5490,3
8653,6988,4
8654,7075,9
8655,1558,4
8656,3983,7
8657,4984,7
8658,9213,2
8659,4375,3
8660,2294,1
8661,9312,9
8662,4314,1
8663,1255,4
8664,6339,3
8665,2588,4
8666,8191,6
8667,1960,2
8668,7167,7
8669,814,0
8670,8385,9
8671,7129,1
8672,9534,6
8673,8230,0
8674,40,4
8675,5456,1
8676,9294,6
8677,779,5
8678,9975,7
8679,6955,7
8680,6719,2
8681,6501,2
8682,1697,9
8683,5305,7
8684,6604,2
8685,1352,2
8686,5750,6
8687,1833,8
8688,9949,3
8689,4347,8
8690,4295,0
8691,1980,9
8692,140,6
8693,3111,0
8694,2863,6
8695,3370,1
8696,292,6
8697,3966,4
8698,4969,1
8699,3717,6
8700,4782,2
8701,149,2
8702,4078,5
8703,6514,3
8704,5606,7
8705,4305,0
8706,1051,2
8707,8503,1
8708,6526,8
8709,7086,7
8710,4165,8
8711,5614,8
8712,723,1
8713,3942,1
8714,3030,6
8715,4398,4
8716,6158,7
8717,1082,9
8718,1848,3
8719,9314,6
8720,5636,4
8721,9282,7
8722,4873,2
8723,1266,0
8724,7066,6
8725,4931,9
8726,6730,8
8727,6678,7
8728,1717,7
8729,4181,0
8730,8620,3
8731,4285,1
8732,47,9
8733,5642,5
8734,8973,5
8735,7314,3
8736,4909,0
8737,7655,8
8738,7307,8
8739,3280,3
8740,7138,0
8741,3421,0
8742,8209,2
8743,3097,0
8744,5187,4
8745,4503,7
8746,8687,6
8747,2699,4
8748,6111,3
8749,1819,0
8750,3286,6
8751,1752,5
8752,3442,6
8753,8763,9
8754,7229,2
8755,7849,2
8756,1653,9
8757,994,6
8758,1205,8
8759,1541,4
8760,1919,4
8761,654,9
8762,7595,1
8763,1268,3
8764,3859,3
8765,9072,9
8766,2805,4
8767,2832,3
8768,947,1
8769,1645,4
8770,8117,8
8771,3999,9
8772,1177,9
8773,7625,7
8774,2312,2
8775,3964,9
8776,7675,8
8777,8463,1
8778,790,3
8779,2632,3
8780,6085,2
8781,3496,5
8782,2606,3
8783,1724,4
8784,8875,8
8785,1250,7
8786,8992,5
8787,9201,3
8788,555,4
8789,3961,8
8790,7350,9
8791,609,9
8792,2776,7
8793,7612,7
8794,7942,9
8795,370,4
8796,674,2
8797,6438,4
8798,5193,4
8799,3713,2
8800,5308,9
8801,6795,9
8802,5858,7
8803,9965,2
8804,6453,8
8805,9687,1
8806,7963,7
8807,4107,3
8808,6464,1
8809,3406,6
8810,9850,7
8811,8903,0
8812,8956,2
8813,8576,2
8814,4099,4
8815,5252,4
8816,4452,2
8817,8846,6
8818,535,6
8819,1167,4
8820,3393,5
8821,2662,6
8822,3559,4
8823,324,4
8824,7040,7
8825,7174,3
8826,4617,3
8827,5139,6
8828,6917,6
8829,3638,9
8830,802,4
8831,9751,0
8832,6948,6
8833,2146,2
8834,1629,9
8835,9939,5
8836,8195,8
8837,6532,5
8838,6875,5
8839,950,3
8840,992,8
8841,1826,8
8842,3637,2
8843,9798,5
8844,3668,2
8845,8481,3
8846,2365,7
8847,1628,4
8848,8834,8
8849,6446,4
8850,2619,7
8851,815,8
8852,4248,3
8853,1583,1
8854,6614,5
8855,8060,6
8856,3348,1
8857,9262,0
8858,8364,7
8859,4683,4
8860,2307,9
8861,9891,2
8862,2331,2
8863,4160,5
8864,7126,0
8865,9449,9
8866,7116,0
8867,885,0
8868,7088,8
8869,3296,4
8870,4814,3
8871,5309,3
8872,7904,1
8873,2105,6
8874,7354,0
8875,3943,0
8876,3828,1
8877,9417,4
8878,1857,5
8879,5342,8
8880,1228,5
8881,4351,8
8882,6192,6
8883,1278,2
8884,3222,4
8885,1671,8
8886,8885,3
8887,279,3
8888,1838,6
8889,4281,7
8890,8134,6
8891,7112,2
8892,1106,9
8893,3847,0
8894,6763,2
8895,9729,4
8896,1267,4
8897,960,9
8898,3058,1
8899,1766,6
8900,6102,3
8901,5947,5
8902,1382,2
8903,9123,2
8904,2593,8
8905,3444,0
8906,6223,7
8907,3774,5
8908,9858,4
8909,349,9
8910,7160,5
8911,9419,2
8912,4921,5
8913,5407,4
8914,8937,7
8915,6269,7
8916,3692,4
8917,9058,5
8918,9951,0
8919,1574,0
8920,6789,1
8921,4653,2
8922,8198,4
8923,5681,3
8924,5764,7
8925,3123,8
8926,4813,8
8927,2102,0
8928,127,3
8929,5203,6
8930,7339,6
8931,6404,7
8932,8925,0
8933,6213,3
8934,8921,8
8935,4897,1
8936,299,6
8937,8775,1
8938,9688,2
8939,3725,2
8940,4470,0
8941,496,0
8942,2171,2
8943,871,1
8944,9969,6
8945,9098,5
8946,4667,0
8947,8436,5
8948,118,2
8949,5004,4
8950,9660,6
8951,5178,5
8952,3629,1
8953,5912,4
8954,1538,3
8955,8108,5
8956,5646,4
8957,9619,8
8958,2787,3
8959,5274,2
8960,5088,8
8961,7644,3
8962,5362,2
8963,807,4
8964,576,8
8965,8946,9
8966,4393,3
8967,5820,5
8968,8858,6
8969,6166,1
8970,1146,2
8971,3721,2
8972,7631,1
8973,9,1
8974,8876,0
8975,255,0
8976,6359,2
8977,4161,6
8978,6332,5
8979,4851,9
8980,8433,3
